"waterTemperature","swimSpeed","mass","storageLevel","meanThermo","sdThermo"
15,0.94,10,0.08,230929.864299183,34134.6413790574
15,0.94,10,0.12,116763.206273034,23652.8409722314
15,0.94,10,0.2,23270.3951126353,13181.7108976995
15,0.94,10,0.36,-39993.2145378189,7566.68220053655
15,0.94,10,0.68,-75797.6665401164,3658.28615464945
15,0.94,20,0.05,397301.446039464,57794.176340647
15,0.94,20,0.0525,391196.371559229,58170.0791775081
15,0.94,20,0.055,351996.977709689,58459.0245259904
15,0.94,20,0.06,315669.446571313,47378.9230787754
15,0.94,20,0.08,183863.302326833,37819.5915271582
15,0.94,20,0.12,62688.7721628598,23363.2526310561
15,0.94,20,0.2,-42979.5925080015,16054.225528273
15,0.94,20,0.36,-109639.258790688,8608.59009419609
15,0.94,20,0.68,-150177.59016282,4270.14738854287
15,0.94,30,0.05,378906.128929118,69703.5670897873
15,0.94,30,0.0525,343151.754351241,60128.6160256281
15,0.94,30,0.055,328555.352732735,63824.8817594692
15,0.94,30,0.06,272698.845721475,56924.161743658
15,0.94,30,0.08,137505.986696804,39091.391356374
15,0.94,30,0.12,7241.51323399591,25110.8108846669
15,0.94,30,0.2,-100988.2732003,14485.7769902084
15,0.94,30,0.36,-173710.056910935,8496.09899850935
15,0.94,30,0.68,-215362.672364438,4965.71247820016
15,0.94,40,0.05,350877.854348056,66278.2709469463
15,0.94,40,0.0525,327714.969319925,64688.3831438682
15,0.94,40,0.055,283691.187222328,54760.0395404282
15,0.94,40,0.06,233205.528029895,59446.1756187665
15,0.94,40,0.08,89218.8610332589,45523.6468317982
15,0.94,40,0.12,-45922.1792312628,25701.7058448235
15,0.94,40,0.2,-160635.538963683,16702.5331194377
15,0.94,40,0.36,-232574.030329992,10000.1370978313
15,0.94,40,0.68,-278124.008064877,5152.55305236519
15,0.94,50,0.05,306859.002687615,67140.116347914
15,0.94,50,0.0525,268270.027873126,66605.2329749335
15,0.94,50,0.055,240074.834322077,60270.2624202739
15,0.94,50,0.06,199089.164439347,60113.2476385505
15,0.94,50,0.08,44328.0305608413,42938.8773605388
15,0.94,50,0.12,-93593.3063281663,27822.2379954665
15,0.94,50,0.2,-210794.528237824,16217.1337974754
15,0.94,50,0.36,-290128.152909277,10010.7698211657
15,0.94,50,0.68,-333908.810496902,5277.80963276257
15,0.94,60,0.05,272609.538856453,70411.4739671626
15,0.94,60,0.0525,234542.483623104,71550.8123677044
15,0.94,60,0.055,206089.755545931,58888.301656651
15,0.94,60,0.06,152234.225092274,60715.5766336462
15,0.94,60,0.08,10720.1923078203,42558.4150137898
15,0.94,60,0.12,-145136.120995793,27142.5579193004
15,0.94,60,0.2,-262852.168706182,18644.0720265237
15,0.94,60,0.36,-342524.658423416,9338.2828885735
15,0.94,60,0.68,-388410.896416429,5634.54022885803
15,0.94,70,0.05,236817.03080839,79485.0841306243
15,0.94,70,0.0525,210691.036917805,66904.2233682071
15,0.94,70,0.055,166604.305915274,68977.3202139109
15,0.94,70,0.06,110160.703322625,65047.6420637072
15,0.94,70,0.08,-39764.2589788871,43893.5181850871
15,0.94,70,0.12,-193800.66364833,30440.8569355638
15,0.94,70,0.2,-310230.33351315,16566.3640291065
15,0.94,70,0.36,-392938.779211764,9529.61985632865
15,0.94,70,0.68,-441750.403614426,5526.9914587752
15,0.94,80,0.05,194805.003022965,72844.7213953214
15,0.94,80,0.0525,154162.650362174,74629.3485282257
15,0.94,80,0.055,126492.39216986,65255.0384621396
15,0.94,80,0.06,71605.4261876976,73882.5610399968
15,0.94,80,0.08,-82221.5410384837,47584.6362840306
15,0.94,80,0.12,-230353.631807307,32356.7361912649
15,0.94,80,0.2,-361524.994618618,19512.8094753095
15,0.94,80,0.36,-445158.287796822,10334.2660417493
15,0.94,80,0.68,-492862.666806605,5308.85749772878
15,0.94,90,0.05,159062.133599428,73498.9013655212
15,0.94,90,0.0525,127873.09697884,70439.0420133793
15,0.94,90,0.055,85932.6420418318,65045.5719329271
15,0.94,90,0.06,23654.5010760251,64480.2407409559
15,0.94,90,0.08,-126151.716755806,44632.4390177734
15,0.94,90,0.12,-281778.63110706,27034.0713266204
15,0.94,90,0.2,-407621.335989602,19769.0900826357
15,0.94,90,0.36,-492293.136463865,11480.5572995663
15,0.94,90,0.68,-542003.416100145,6099.31065055461
15,1.41,10,0.05,418204.233749384,59396.7200687125
15,1.41,10,0.0525,402336.042568173,53572.8790883254
15,1.41,10,0.055,379063.046643942,54173.8331045448
15,1.41,10,0.06,329326.425187645,40181.2620857298
15,1.41,10,0.08,221664.915301298,33660.4545157907
15,1.41,10,0.12,105865.338274543,21836.3989710109
15,1.41,10,0.2,16893.3265753728,14372.3910124839
15,1.41,10,0.36,-45966.7085622121,7618.69059193518
15,1.41,10,0.68,-82460.9178530224,3537.20035571351
15,1.41,20,0.05,400779.615254275,59612.1689658171
15,1.41,20,0.0525,372987.933853141,54632.9051882548
15,1.41,20,0.055,353681.071919391,60780.7895564866
15,1.41,20,0.06,300793.122070089,44247.1235541049
15,1.41,20,0.08,177612.52638511,38947.5228396341
15,1.41,20,0.12,48606.5667545205,30095.8765889618
15,1.41,20,0.2,-51342.5160945556,16365.4284312092
15,1.41,20,0.36,-119570.746132016,8387.51164515451
15,1.41,20,0.68,-159394.724143861,4057.17900151868
15,1.41,30,0.05,372773.993121926,62445.8781849322
15,1.41,30,0.0525,328591.0565195,59757.1084152687
15,1.41,30,0.055,303329.428820202,69032.0969660493
15,1.41,30,0.06,265223.530558377,48586.7543059049
15,1.41,30,0.08,135188.339085979,40705.5755570812
15,1.41,30,0.12,-1868.92399207729,28752.188658124
15,1.41,30,0.2,-113217.818086315,17361.2996513771
15,1.41,30,0.36,-184420.82610363,9229.77129097636
15,1.41,30,0.68,-227704.936996846,5325.92168253072
15,1.41,40,0.05,332555.694771559,66909.5607299896
15,1.41,40,0.0525,298650.502540491,59272.4178615689
15,1.41,40,0.055,273722.9835137,60487.234764924
15,1.41,40,0.06,217537.707758092,59071.6978559817
15,1.41,40,0.08,81201.966425453,39764.7893631153
15,1.41,40,0.12,-59668.408521743,31195.578839819
15,1.41,40,0.2,-171499.403338652,15006.8862516484
15,1.41,40,0.36,-246954.520033748,9187.38131213902
15,1.41,40,0.68,-290124.377593368,5414.18108782654
15,1.41,50,0.05,292681.892107193,65099.1569780812
15,1.41,50,0.0525,254562.886861824,72029.8004442148
15,1.41,50,0.055,212647.782557473,62919.8285783342
15,1.41,50,0.06,175356.871809845,58811.9080929329
15,1.41,50,0.08,33919.3122963557,50546.9438897944
15,1.41,50,0.12,-109538.395573315,26299.3044949419
15,1.41,50,0.2,-225549.679717274,16034.5915269875
15,1.41,50,0.36,-303992.641196494,9540.32739031208
15,1.41,50,0.68,-349853.838704576,6450.14216686657
15,1.41,60,0.05,259152.471778916,69391.3013979137
15,1.41,60,0.0525,224138.294319587,61482.8108093216
15,1.41,60,0.055,187416.385481537,69675.9720930259
15,1.41,60,0.06,141119.653153742,60112.9923625517
15,1.41,60,0.08,-13877.1938565846,48017.8554368721
15,1.41,60,0.12,-158732.959013577,27658.7583088528
15,1.41,60,0.2,-282052.728228362,18842.7426104874
15,1.41,60,0.36,-357464.262782178,10281.9142305599
15,1.41,60,0.68,-405431.928911818,5576.61556095741
15,1.41,70,0.05,215596.324677341,71036.4905404506
15,1.41,70,0.0525,190412.60678049,67735.1459190517
15,1.41,70,0.055,150556.01387368,57548.7276325318
15,1.41,70,0.06,80895.8041350373,59257.9513144087
15,1.41,70,0.08,-55895.6876867722,40576.1397416607
15,1.41,70,0.12,-211187.638021026,34754.4691418703
15,1.41,70,0.2,-331713.837948723,18783.6859856096
15,1.41,70,0.36,-412823.170448527,9612.43771365121
15,1.41,70,0.68,-460021.437285519,5582.51894685385
15,1.41,80,0.05,182903.603633523,80123.5868670928
15,1.41,80,0.0525,142302.593941975,73555.3146940154
15,1.41,80,0.055,105638.708733202,72038.1317754995
15,1.41,80,0.06,50758.3086848601,64532.408130066
15,1.41,80,0.08,-100856.289684397,43222.5176741469
15,1.41,80,0.12,-256733.706752483,33858.4340433964
15,1.41,80,0.2,-383330.757131469,19902.9136727276
15,1.41,80,0.36,-463324.680006672,11205.6899811116
15,1.41,80,0.68,-511742.939183358,6622.68691533264
15,1.41,90,0.05,136416.552440226,81049.0248055265
15,1.41,90,0.0525,101285.998350832,77709.9163307506
15,1.41,90,0.055,70467.6036057035,69593.3021026768
15,1.41,90,0.06,17944.2281269427,58613.6661495808
15,1.41,90,0.08,-142842.068718631,50151.4420955008
15,1.41,90,0.12,-303105.820159848,32217.7146566224
15,1.41,90,0.2,-427981.304005117,20625.9310757058
15,1.41,90,0.36,-513375.820464349,11420.9103950423
15,1.41,90,0.68,-563375.979823522,5662.77400970132
15,1.88,10,0.05,420674.360423281,52486.2294231781
15,1.88,10,0.0525,391873.889449,55584.5012701399
15,1.88,10,0.055,368868.381808762,52765.1248457441
15,1.88,10,0.06,328868.513389458,44738.2182154691
15,1.88,10,0.08,215641.41860215,37526.5960913302
15,1.88,10,0.12,93461.9922760609,25291.2743494609
15,1.88,10,0.2,8607.66462817491,12717.841067094
15,1.88,10,0.36,-53936.8622904757,6860.78164227154
15,1.88,10,0.68,-91039.8167227165,4163.78765400852
15,1.88,20,0.05,401057.471727205,51882.1572285487
15,1.88,20,0.0525,372290.127648352,54855.5953008691
15,1.88,20,0.055,330873.378076235,56075.9620605084
15,1.88,20,0.06,286658.890079247,42457.267693335
15,1.88,20,0.08,161636.751829631,39150.2405585305
15,1.88,20,0.12,31812.3095150418,24186.1926481705
15,1.88,20,0.2,-65253.7328519808,15167.803071848
15,1.88,20,0.36,-131101.388693822,8412.12461156316
15,1.88,20,0.68,-172749.730504298,4205.05005726295
15,1.88,30,0.05,356088.284779463,71463.7587772535
15,1.88,30,0.0525,323427.962711788,53666.529999221
15,1.88,30,0.055,292993.09389895,62145.682027116
15,1.88,30,0.06,245655.039858572,54991.8364926351
15,1.88,30,0.08,106744.176365773,37431.9451994777
15,1.88,30,0.12,-26566.2340277398,26537.464124198
15,1.88,30,0.2,-128732.667483506,14054.9309536632
15,1.88,30,0.36,-201190.773309296,9523.86295937076
15,1.88,30,0.68,-243582.000484797,4936.15429191156
15,1.88,40,0.05,306842.025198631,72633.1297874273
15,1.88,40,0.0525,275573.24250025,61816.8593272463
15,1.88,40,0.055,248383.765998008,62739.398767062
15,1.88,40,0.06,208511.457644881,57460.5963254965
15,1.88,40,0.08,61472.3584596002,47570.1415017513
15,1.88,40,0.12,-77018.7110104401,30445.892918
15,1.88,40,0.2,-189693.721469166,18949.1984190019
15,1.88,40,0.36,-265728.736573725,10045.6246966997
15,1.88,40,0.68,-309554.642753831,5684.41040824257
15,1.88,50,0.05,267996.23246452,71182.9890297182
15,1.88,50,0.0525,235351.553405701,69588.6235510728
15,1.88,50,0.055,215715.028476525,64516.7998445879
15,1.88,50,0.06,157871.287851621,51307.9150101072
15,1.88,50,0.08,18994.2899709346,43440.9577876026
15,1.88,50,0.12,-130373.344815681,29633.8045324231
15,1.88,50,0.2,-247385.246496524,16823.436203747
15,1.88,50,0.36,-326588.893790471,9607.21967993058
15,1.88,50,0.68,-371121.603474026,5562.61476647955
15,1.88,60,0.05,227367.560555469,67047.2191123011
15,1.88,60,0.0525,197207.152296836,64324.7518627693
15,1.88,60,0.055,165001.22514795,71651.5295865231
15,1.88,60,0.06,119157.846632723,55414.5174620786
15,1.88,60,0.08,-33465.0107491695,42582.7410693867
15,1.88,60,0.12,-180086.6990175,31890.9176298375
15,1.88,60,0.2,-304032.370589816,21091.0845367143
15,1.88,60,0.36,-381582.6918142,10376.1678021574
15,1.88,60,0.68,-430091.672263206,6360.20366871986
15,1.88,70,0.05,200029.833039573,71664.5868861256
15,1.88,70,0.0525,159758.18311864,70726.2115872246
15,1.88,70,0.055,124897.244551636,62570.1934666243
15,1.88,70,0.06,65187.4539380555,65003.1478673143
15,1.88,70,0.08,-93916.7235921091,41692.5185839948
15,1.88,70,0.12,-236539.825041326,30018.5529827152
15,1.88,70,0.2,-355031.228013833,16196.9830033508
15,1.88,70,0.36,-439093.687947926,10683.0922760743
15,1.88,70,0.68,-486127.022625508,7259.06381389307
15,1.88,80,0.05,146781.266106146,75135.3239505934
15,1.88,80,0.0525,111427.860190042,70121.4877654238
15,1.88,80,0.055,89832.6577216762,77301.1951580807
15,1.88,80,0.06,25226.2773985466,68811.8682282467
15,1.88,80,0.08,-125161.352622375,46998.3479664946
15,1.88,80,0.12,-287226.245925627,31955.08499049
15,1.88,80,0.2,-407947.94543367,20278.4767524513
15,1.88,80,0.36,-491380.651421573,10361.7555907774
15,1.88,80,0.68,-540401.162140007,7255.06104172684
15,1.88,90,0.05,96540.6931207359,70382.5689495315
15,1.88,90,0.0525,69252.0303999953,78494.2328271378
15,1.88,90,0.055,42730.4043290845,69644.6001823682
15,1.88,90,0.06,-24934.3103366571,61875.9977018073
15,1.88,90,0.08,-171232.403809149,50107.5984209141
15,1.88,90,0.12,-331908.177187385,31772.8559717095
15,1.88,90,0.2,-458248.697688785,18929.3952746202
15,1.88,90,0.36,-544079.019507136,11604.0876466323
15,1.88,90,0.68,-593976.460671077,7969.49441050324
15,2.35,10,0.05,398427.224800755,52824.7196085058
15,2.35,10,0.0525,387183.143175559,51113.7732389239
15,2.35,10,0.055,366927.36282948,59065.6822963085
15,2.35,10,0.06,331950.26977655,50246.6192606996
15,2.35,10,0.08,202388.429211153,34998.813958618
15,2.35,10,0.12,87794.4991930447,22545.1332498543
15,2.35,10,0.2,-3237.71170201518,16137.423122683
15,2.35,10,0.36,-64996.3175794097,6879.15427221358
15,2.35,10,0.68,-100649.10942844,4801.07181507663
15,2.35,20,0.05,371639.840116762,59934.6293128997
15,2.35,20,0.0525,353133.339075956,57410.8542980811
15,2.35,20,0.055,318963.555868041,56763.604816703
15,2.35,20,0.06,278600.448794853,53054.4652114086
15,2.35,20,0.08,154088.280612269,37202.9675315976
15,2.35,20,0.12,24559.6360310768,23769.8519264188
15,2.35,20,0.2,-78732.4042214418,14537.0623339672
15,2.35,20,0.36,-147463.915228565,8911.29788703737
15,2.35,20,0.68,-186631.538455284,5363.75238535833
15,2.35,30,0.05,328383.217467457,62666.5624943716
15,2.35,30,0.0525,313911.786942495,60973.1162276821
15,2.35,30,0.055,274113.933710464,58662.1730716074
15,2.35,30,0.06,221598.140057812,55961.5570076453
15,2.35,30,0.08,90540.9014244054,35366.8764672265
15,2.35,30,0.12,-34195.4070390694,25465.6499923191
15,2.35,30,0.2,-148322.00671485,18877.9148153469
15,2.35,30,0.36,-219240.532560142,11224.3732863938
15,2.35,30,0.68,-263280.714266803,7084.96436815354
15,2.35,40,0.05,296211.926392719,69203.2609010466
15,2.35,40,0.0525,262283.519577156,63182.8805859228
15,2.35,40,0.055,241552.860783448,59449.3938283648
15,2.35,40,0.06,177692.274893491,59131.4792808091
15,2.35,40,0.08,34699.7715393833,41308.295659324
15,2.35,40,0.12,-100629.920927597,29534.5721174921
15,2.35,40,0.2,-213605.728282821,16599.2077937658
15,2.35,40,0.36,-287529.777250538,10582.6015968678
15,2.35,40,0.68,-333139.691432148,7204.61351974501
15,2.35,50,0.05,245929.290781687,60761.3255756094
15,2.35,50,0.0525,213512.819843549,67225.7261971889
15,2.35,50,0.055,188923.166213036,61268.1080071613
15,2.35,50,0.06,136115.011562441,63467.7054150147
15,2.35,50,0.08,-10550.2543011373,46039.1587610141
15,2.35,50,0.12,-155778.115769551,29865.1635345823
15,2.35,50,0.2,-275793.926066138,17513.2864754028
15,2.35,50,0.36,-352024.96782961,11549.5676675588
15,2.35,50,0.68,-396797.133540363,6513.75959632152
15,2.35,60,0.05,206540.265201133,70741.0627837896
15,2.35,60,0.0525,172858.969269028,75883.0575280606
15,2.35,60,0.055,134659.824538023,66208.0961946493
15,2.35,60,0.06,89340.1861481242,56805.9901146787
15,2.35,60,0.08,-68617.0869407252,39277.2394475752
15,2.35,60,0.12,-218184.844745836,30743.7492047634
15,2.35,60,0.2,-335972.952783061,19204.8785285556
15,2.35,60,0.36,-410529.542083058,12431.6819012416
15,2.35,60,0.68,-459353.660891112,8643.12918564687
15,2.35,70,0.05,156960.810968654,63386.6477244473
15,2.35,70,0.0525,110277.900051768,70742.5875937966
15,2.35,70,0.055,93239.2396560227,74701.9506619547
15,2.35,70,0.06,33547.4773447984,63115.9353190312
15,2.35,70,0.08,-114368.561837149,46348.8187303349
15,2.35,70,0.12,-266624.050200581,31135.5552607521
15,2.35,70,0.2,-389569.678974744,19704.6509033661
15,2.35,70,0.36,-466842.69650414,12768.7311345256
15,2.35,70,0.68,-516237.744890826,8179.4073583028
15,2.35,80,0.05,111442.112830127,81968.1767154101
15,2.35,80,0.0525,86961.3063954271,69071.9623408358
15,2.35,80,0.055,50578.2615875527,67673.3263902326
15,2.35,80,0.06,-15630.9408195135,63195.603937913
15,2.35,80,0.08,-173927.232642716,40285.9799423561
15,2.35,80,0.12,-315799.417720661,34938.9082153676
15,2.35,80,0.2,-441630.540592833,18859.2034470287
15,2.35,80,0.36,-524428.221629224,12165.9064280171
15,2.35,80,0.68,-572796.920698075,8806.06379009776
15,2.35,90,0.05,65112.4403961115,76861.7609473547
15,2.35,90,0.0525,27397.2467292998,80975.5070304042
15,2.35,90,0.055,13263.1051703705,77422.0091198883
15,2.35,90,0.06,-61624.0116089954,62998.1881930109
15,2.35,90,0.08,-209705.184889519,42520.9515614816
15,2.35,90,0.12,-372264.790485165,35093.5883134464
15,2.35,90,0.2,-498593.33899646,18873.7819419766
15,2.35,90,0.36,-579019.252699946,12978.0366024553
15,2.35,90,0.68,-628984.387416517,8658.09740747736
15,2.82,10,0.05,403540.086825783,53791.186082435
15,2.82,10,0.0525,375569.012290662,49477.3142096701
15,2.82,10,0.055,343905.273413792,53879.8260425129
15,2.82,10,0.06,299640.715397135,40071.8204009926
15,2.82,10,0.08,193826.766146245,31333.5299609664
15,2.82,10,0.12,76648.7833631861,21099.9989825492
15,2.82,10,0.2,-13355.9468747251,13643.5657229798
15,2.82,10,0.36,-75753.3712525477,6926.60160561302
15,2.82,10,0.68,-112450.905090189,5201.8433051088
15,2.82,20,0.05,365582.894299645,64352.4629881339
15,2.82,20,0.0525,334008.843323305,57910.9285420504
15,2.82,20,0.055,312909.46546652,54207.6267080679
15,2.82,20,0.06,258710.5642363,44797.4585969625
15,2.82,20,0.08,133131.097173932,34595.3426476779
15,2.82,20,0.12,6403.45453130039,26791.9111971753
15,2.82,20,0.2,-94163.5738007317,16178.5961123616
15,2.82,20,0.36,-164401.472513448,9821.11347602506
15,2.82,20,0.68,-203313.619748235,5953.78325113488
15,2.82,30,0.05,315701.088472878,70999.9621380349
15,2.82,30,0.0525,271991.894057293,57204.220588638
15,2.82,30,0.055,267909.27293732,60290.5421655664
15,2.82,30,0.06,207259.616224318,56207.5263995328
15,2.82,30,0.08,69880.6317663928,45311.5608440654
15,2.82,30,0.12,-61741.1335944356,27471.6321188231
15,2.82,30,0.2,-169660.715138247,19681.6609195271
15,2.82,30,0.36,-239969.821523858,11520.5568342195
15,2.82,30,0.68,-284784.323714978,6730.50606269294
15,2.82,40,0.05,269527.933829318,76141.1582891881
15,2.82,40,0.0525,236891.74199588,62342.2591770888
15,2.82,40,0.055,196745.875390252,55400.3272631549
15,2.82,40,0.06,153348.201083408,53309.1384947367
15,2.82,40,0.08,17072.834373817,43967.1301989857
15,2.82,40,0.12,-125479.463932603,33984.6384541978
15,2.82,40,0.2,-237555.813539179,19221.3087850729
15,2.82,40,0.36,-313389.75450655,11848.7834602152
15,2.82,40,0.68,-358692.460060186,8538.84501673316
15,2.82,50,0.05,230230.61112381,74014.0895963761
15,2.82,50,0.0525,188047.481778674,66170.0119126679
15,2.82,50,0.055,146131.184101847,74688.1705967206
15,2.82,50,0.06,101367.385417335,60910.4358574406
15,2.82,50,0.08,-36369.0299838561,46897.9427485663
15,2.82,50,0.12,-186565.185725377,31982.1967081699
15,2.82,50,0.2,-305212.960511808,16134.5597534991
15,2.82,50,0.36,-377767.818539705,12497.3143448925
15,2.82,50,0.68,-424579.351192003,9467.94720494609
15,2.82,60,0.05,176943.415014533,76836.2244859396
15,2.82,60,0.0525,149773.339952089,67126.2082501666
15,2.82,60,0.055,104412.341246334,57768.422040132
15,2.82,60,0.06,53530.0640720172,69219.0471000387
15,2.82,60,0.08,-102494.753231683,47370.1432947509
15,2.82,60,0.12,-247999.134320092,28257.7972352845
15,2.82,60,0.2,-365343.571781609,18449.171845839
15,2.82,60,0.36,-441914.366386027,12012.169704698
15,2.82,60,0.68,-488877.645559915,9386.57755955624
15,2.82,70,0.05,131003.449911995,69014.5475321579
15,2.82,70,0.0525,105647.838308351,82805.5507571066
15,2.82,70,0.055,66317.7113785959,76441.3778563635
15,2.82,70,0.06,5242.36455271784,60857.9151882884
15,2.82,70,0.08,-140941.356421015,51098.3751670026
15,2.82,70,0.12,-301325.662717724,30423.7006366825
15,2.82,70,0.2,-419469.518820833,20666.3097810616
15,2.82,70,0.36,-507642.716112545,13397.032573626
15,2.82,70,0.68,-551884.027603752,9587.504197683
15,2.82,80,0.05,78902.9040406217,75102.7471801769
15,2.82,80,0.0525,49613.7537724731,72939.7467121909
15,2.82,80,0.055,4302.32005367529,69991.6257643828
15,2.82,80,0.06,-50262.9343032471,62917.2098046266
15,2.82,80,0.08,-193739.721579745,54470.4961990596
15,2.82,80,0.12,-356213.092413775,30862.0104053652
15,2.82,80,0.2,-478484.155737484,21766.2742303214
15,2.82,80,0.36,-563707.874471689,13064.0380470914
15,2.82,80,0.68,-612237.515291039,12152.2335378677
15,2.82,90,0.05,40918.3580472469,85367.309756199
15,2.82,90,0.0525,-6318.95224272607,73438.2589528777
15,2.82,90,0.055,-36558.6376768652,76176.0989179583
15,2.82,90,0.06,-97952.3720348341,57870.1842868541
15,2.82,90,0.08,-249496.185662226,46692.5466759067
15,2.82,90,0.12,-406318.436362922,33120.7889111265
15,2.82,90,0.2,-536235.356691591,20694.347191269
15,2.82,90,0.36,-616208.271737491,12888.1675153129
15,2.82,90,0.68,-668138.688745663,11267.2498894539
15,3.29,10,0.05,382464.963037438,54745.486765524
15,3.29,10,0.0525,354111.353761068,53228.6052835309
15,3.29,10,0.055,339116.435066044,55253.5655162292
15,3.29,10,0.06,295999.794001394,43405.6188436038
15,3.29,10,0.08,171773.091490381,38033.1419078931
15,3.29,10,0.12,63384.3492312701,27198.6373898041
15,3.29,10,0.2,-29674.3137126914,15040.4474744379
15,3.29,10,0.36,-92184.1254599082,8315.30648083008
15,3.29,10,0.68,-128870.618261568,6321.07923561331
15,3.29,20,0.05,339962.252768372,64695.6952788248
15,3.29,20,0.0525,313386.959035446,64149.4203271087
15,3.29,20,0.055,287249.739967383,59852.215954924
15,3.29,20,0.06,231589.61637948,50083.0264690237
15,3.29,20,0.08,110554.499508388,36870.7216187228
15,3.29,20,0.12,-12606.5706720167,29457.5776899869
15,3.29,20,0.2,-117124.223646754,16716.0332662698
15,3.29,20,0.36,-189899.808842638,11293.0412550336
15,3.29,20,0.68,-226639.275307184,7051.77305850539
15,3.29,30,0.05,283127.640334588,71753.3252406231
15,3.29,30,0.0525,251765.878647261,56797.8641184159
15,3.29,30,0.055,225150.329334464,59378.0430270404
15,3.29,30,0.06,181372.144930653,54003.2565585915
15,3.29,30,0.08,37270.1176163252,44451.2813374222
15,3.29,30,0.12,-92286.4313791554,27780.211931877
15,3.29,30,0.2,-196956.17028462,18531.8815818577
15,3.29,30,0.36,-271637.728176532,12331.8623943818
15,3.29,30,0.68,-312923.091048442,8448.83539480822
15,3.29,40,0.05,240281.707931182,68341.9614935556
15,3.29,40,0.0525,198739.209070114,59322.1654028999
15,3.29,40,0.055,178212.429415829,52555.0129423409
15,3.29,40,0.06,120381.06529535,55534.2025646251
15,3.29,40,0.08,-12412.8799534471,40581.0719640138
15,3.29,40,0.12,-160190.50925146,32521.4815698491
15,3.29,40,0.2,-270491.092441347,17298.1285242319
15,3.29,40,0.36,-347867.359839975,12023.7065109691
15,3.29,40,0.68,-391590.293956864,10374.5216674254
15,3.29,50,0.05,180468.686514861,67629.435044977
15,3.29,50,0.0525,145529.724701843,68709.7915407424
15,3.29,50,0.055,135422.369524312,65232.7188546469
15,3.29,50,0.06,55302.638178207,59904.6322217716
15,3.29,50,0.08,-77475.989763816,44056.9599226829
15,3.29,50,0.12,-231890.229636888,30015.3096816404
15,3.29,50,0.2,-340248.696301902,21898.3169642388
15,3.29,50,0.36,-420433.346038746,15631.282245346
15,3.29,50,0.68,-464223.309051015,12058.8218489795
15,3.29,60,0.05,131633.955422079,75156.284610578
15,3.29,60,0.0525,92666.8169732555,73370.6734382024
15,3.29,60,0.055,55349.8969568844,69912.4939709856
15,3.29,60,0.06,9473.20659994912,70375.3719104688
15,3.29,60,0.08,-146437.904228017,42771.9071663959
15,3.29,60,0.12,-288111.331724635,32443.8590897455
15,3.29,60,0.2,-408646.988692709,22216.6670670893
15,3.29,60,0.36,-487417.955492787,14911.2540688978
15,3.29,60,0.68,-532740.770551773,13658.6416500422
15,3.29,70,0.05,71105.956375171,64429.6560856167
15,3.29,70,0.0525,62482.9041457429,62446.674135837
15,3.29,70,0.055,10871.2956845995,65302.4892387732
15,3.29,70,0.06,-40365.1125797109,70148.6384480964
15,3.29,70,0.08,-203450.021108691,51413.09541498
15,3.29,70,0.12,-345830.824317725,33827.1766367566
15,3.29,70,0.2,-470329.564847206,21935.4516351962
15,3.29,70,0.36,-552095.530037913,15918.9710507219
15,3.29,70,0.68,-600204.563365393,13770.5877289376
15,3.29,80,0.05,20921.3903546068,80210.3223446906
15,3.29,80,0.0525,-10675.6802009476,74366.330931096
15,3.29,80,0.055,-43009.4782215142,66074.8472051069
15,3.29,80,0.06,-99655.38161508,72121.3432909859
15,3.29,80,0.08,-252394.611426388,49848.8543138472
15,3.29,80,0.12,-404877.274636486,34077.1711114456
15,3.29,80,0.2,-532998.041007017,26937.3697946303
15,3.29,80,0.36,-614463.281728071,17295.8324219214
15,3.29,80,0.68,-662098.712964024,14684.4723012649
15,3.29,90,0.05,-24626.2264783424,75484.8983404687
15,3.29,90,0.0525,-61106.5186461685,68926.0926692804
15,3.29,90,0.055,-80450.4531263005,68129.4047083906
15,3.29,90,0.06,-154543.474414499,57784.3748458539
15,3.29,90,0.08,-301547.361102066,53321.9506336747
15,3.29,90,0.12,-465871.558892845,39762.5750778469
15,3.29,90,0.2,-587132.582223025,25888.8222152989
15,3.29,90,0.36,-676632.520739098,17017.4237413648
15,3.29,90,0.68,-725139.808845648,15833.3256454107
15,3.76,10,0.05,352115.795937477,52504.9965503002
15,3.76,10,0.0525,317221.694039319,48561.0432981401
15,3.76,10,0.055,301933.067494601,48182.1404764638
15,3.76,10,0.06,252336.164315916,45265.6916208108
15,3.76,10,0.08,138876.151241916,33874.3192439837
15,3.76,10,0.12,30748.2573756367,27565.8885266444
15,3.76,10,0.2,-62786.9663131751,16625.1682938788
15,3.76,10,0.36,-127091.69168991,10745.894387537
15,3.76,10,0.68,-162302.68224019,7916.76587850129
15,3.76,20,0.05,288783.463946542,59552.8756213354
15,3.76,20,0.0525,256809.348373225,60779.9975627555
15,3.76,20,0.055,246066.100454876,55667.4599454755
15,3.76,20,0.06,176048.563897849,49398.5155899836
15,3.76,20,0.08,59180.2196766513,41811.1698564328
15,3.76,20,0.12,-63591.9803452972,27129.9363098087
15,3.76,20,0.2,-164088.924674874,17648.8676187016
15,3.76,20,0.36,-234779.466271759,13371.0758069174
15,3.76,20,0.68,-276831.942625927,10404.706696364
15,3.76,30,0.05,225979.046187449,63157.1481526374
15,3.76,30,0.0525,188141.014212183,65441.431368226
15,3.76,30,0.055,169876.040037195,65633.834379034
